Model,Price,Rating,Specs,Company,Spec_Score
Samsung DUE76 55 inch Ultra HD 4K Smart TV (UA55DUE76AKLXL),"₹38,499",4.15,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCrystal Processor 4K Processor, 2 GB RAM, 8 GB StorageHDR3 HDMI Ports, 1 USB Ports",flipkart,54
Samsung DU7660 43 inch Ultra HD 4K Smart LED TV (UA43DU7660KLXL),"₹35,018",4.05,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 1 USB PortsSupports Apps & Games",flipkart,50
Samsung Q60D 65 inch Ultra HD 4K Smart QLED TV (QA65Q60DAUXXL),"₹99,990",4.75,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsUltra Slim, 178 ° Viewing Angle",flipkart,66
Samsung DU8300 75 inch Ultra HD 4K Smart LED TV (UA75DU8300UXXL),"₹99,990",4.1,"75 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,63
Samsung Q60D 50 inch Ultra HD 4K Smart QLED TV (QA50Q60DAULXL),"₹50,421",4.7,"50 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsUltra Slim",flipkart,56
Lloyd 43PS850E 43 inch Ultra HD Smart LED TV,"₹28,255",4.3,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TVARM CA75 1.0 GHz ProcessorHDR3 HDMI Ports, 2 USB PortsDolby Audio",flipkart,43
Samsung DU7700 43 inch Ultra HD 4K Smart LED TV (UA43DU7700KLXL),"₹36,990",4.7,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 1 USB PortsSupports Apps & Games",flipkart,53
Samsung Q60D 55 inch Ultra HD 4K Smart QLED TV (QA55Q60DAULXL),"₹61,990",4.25,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsUltra Slim",flipkart,59
Kodak 43SE5004BL 43 inch Full HD Smart LED TV,"₹14,499",4.75,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifiSmart TV2 Speakers, 30 W OutputA35 Processor, 512 MB RAM, 4 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,33
BPL 43U-D5310 DX 43 inch Ultra HD 4K Smart LED TV,"₹24,999",4.15,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, Dolby Vision3 HDMI Ports, 2 USB PortsDolby Atmos",flipkart,47
LG QNED83 55 inch Ultra HD 4K Smart QNED TV (55QNED83SRA),"₹57,394",4.65,"55 in, QNED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR, Dolby Vision, High Frame Rate (HFR)4 HDMI Ports, 2 USB PortsDolby Atmos",croma,61
BPL 32H-D7300 32 inch HD Ready Smart LED TV,"₹12,774",4.05,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB PortsSupports Apps & GamesScreen Mirroring",flipkart,31
Samsung T5450 2023 Edition 43 inch Full HD Smart LED TV (UA43T5450AKXXL),"₹22,499",4.75,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifiSmart TV2 Speakers, 20 W Output2 HDMI Ports, 1 USB PortsSupports Apps & GamesScreen Mirroring",flipkart,36
Foxsky 65FS-VS 65 inch Ultra HD 4K Smart LED TV,"₹36,999",4.45,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 30 W Output2 HDMI Ports, 2 USB PortsSupports Apps & GamesScreen Mirroring",flipkart,42
Panasonic MS550 43 inch Full HD Smart LED TV (TH-43MS550DX),"₹27,815",4.75,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifiSmart TV2 Speakers, 20 W Output512 MB RAM, 4 GB Storage2 HDMI Ports, 1 USB PortsSupports Apps & Games",flipkart,35
Blaupunkt CyberSound Gen2 55 inch Ultra HD 4K Smart LED (55CSGT7023),"₹27,599",4.1,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV4 Speakers, 60 W OutputA53 - 1.5 GHz Processor, 2 GB RAM, 16 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",croma,45
TCL S5400A 43 inch Full HD Smart LED TV (43S5400A),"₹32,192",4.75,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsEthernetSmart TV2 Speakers, 24 W OutputHDR2 HDMI Ports, 1 USB Ports178 ° Viewing Angle",flipkart,42
Motorola Envision X 55 inch Ultra HD 4K Smart LED TV (55UHDGDMBSXP),"₹25,499",4.45,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputMediaTek 9216 (A53 Quad Core, 1.5 GHz) Processor, 2 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,46
Croma CREL43FSD24601 43 inch Full HD Smart LED TV,"₹15,990",4.75,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output512 MB RAM, 4 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",croma,34
Haier P7 Series 55 inch Ultra HD 4K Smart LED TV (55P7GT),"₹42,890",4.4,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",flipkart,52
iFFALCON Q73 55 inch Ultra HD 4K Smart QLED TV (iFF55Q73),"₹34,099",4.45,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 56 W OutputQuad Core ProcessorHDR, Dolby Vision3 HDMI Ports, 1 USB Ports",croma,55
Hisense L9H 120 inch Ultra HD 4K Smart Laser TV (120L9HE),"₹4,99,999",4.2,"120 in, Laser TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV40 W OutputDolby Vision3 HDMI Ports, 2 USB PortsSupports Apps & Games",amazon,67
Xiaomi X Series 2023 Edition 55 inch Ultra HD 4K Smart LED TV (L55M8-A2IN),"₹36,899",4.7,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad core Cortex A55 Processor, 2 GB RAM, 8 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",flipkart,53
Xiaomi X Series 2023 Edition 43 inch Ultra HD 4K Smart LED TV (L43M8-A2IN),"₹26,990",4.4,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad core Cortex A55 Processor, 2 GB RAM, 8 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",flipkart,50
Xiaomi X Series 2023 Edition 50 inch Ultra HD 4K Smart LED TV (L50M8-A2IN),"₹30,399",4.65,"50 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputQuad core Cortex A55 Processor, 2 GB RAM, 8 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",flipkart,51
LG A3 48 inch Ultra HD 4K Smart OLED TV (OLED48A3PSA),"₹94,990",4.3,"48 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing AngleSupports Apps & Games",flipkart,58
LG A3 55 inch Ultra HD 4K Smart OLED TV (OLED55A3PSA),"₹99,990",4.45,"55 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing AngleSupports Apps & Games",flipkart,61
Panasonic MS680 32 inch HD Ready Smart LED TV (TH-32MS680DX),"₹13,490",4.05,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 HDMI Ports, 2 USB PortsSupports Apps & GamesScreen Mirroring",croma,34
Panasonic MS660 32 inch HD Ready Smart LED TV (TH-32MS660DX),"₹23,999",4.75,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1.5 GB RAM, 16 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,36
Onida NEXG 32HIT 32 inch HD Ready Smart LED TV,"₹14,294",4.3,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1.5 GB RAM, 8 GB StorageDolby Vision2 HDMI Ports, 2 USB Ports",flipkart,36
Westinghouse W2 Series 32 inch HD Ready Smart LED TV (WH32HX41),"₹8,999",4.05,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 36 W OutputRealtek Processor, 1 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",croma,33
LG UR75 65 inch Ultra HD 4K Smart LED TV (65UR7550PSC),"₹64,990",4.65,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,52
LG UR75 55 inch Ultra HD 4K Smart LED TV (55UR7550PSC),"₹45,080",4.7,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,53
LG UR75 50 inch Ultra HD 4K Smart LED TV (50UR7550PSC),"₹44,999",4.35,"50 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,46
Haier P7 Series 50 inch Ultra HD 4K Smart LED TV (50P7GT),"₹39,990",4.3,"50 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",croma,51
Haier P7 Series 43 inch Ultra HD 4K Smart LED TV (43P7GT),"₹32,990",4.45,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 GB RAM, 32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",croma,49
Kodak 329X5051 32 inch HD Ready Smart LED TV,"₹9,149",4.4,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputRealTek Processor3 HDMI Ports, 2 USB PortsSupports Apps & Games",flipkart,32
LG UQ73 43 inch Ultra HD 4K Smart LED TV (43UQ7300PTA),"₹31,255",4.55,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,48
Sony Bravia A80L 77 inch Ultra HD 4K Smart OLED TV (XR-77A80L),"₹6,53,899",4.75,"77 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W Output4 HDMI Ports, 2 USB PortsUltra SlimSupports Apps & Games",flipkart,76
Blaupunkt Cybersound Gen2 40 inch Full HD Smart LED TV (40CSG7112),"₹13,999",4.1,"40 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV4 Speakers, 48 W OutputRealtek ARM Cortex A53 Processor, 1 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,38
Sony Bravia X82L 55 inch Ultra HD 4K Smart LED TV (KD-55X82L),"₹74,990",4.05,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 10 W Output32 GB StorageHDR, Dolby Vision4 HDMI Ports, 2 USB Ports",flipkart,62
Sony Bravia X75L 55 inch Ultra HD 4K Smart LED TV (KD-55X75L),"₹57,990",4.35,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB PortsDolby Audio",flipkart,57
Thomson FA Series 32 inch HD Ready Smart LED TV (32RT1022),"₹9,149",4.75,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 30 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing AngleSupports Apps & Games",flipkart,33
MarQ by Flipkart 32HDNDQEE1B 32 inch HD Ready LED TV,"₹7,499",4.2,"32 in, LED TV1366 x 768 pixelsSmart TV: No2 Speakers, 24 W Output2 HDMI Ports, 2 USB Ports178 ° Viewing Angle60 Hz, 16:09 Ratio",flipkart,21
Panasonic TH-55MX660DX 55 inch Ultra HD 4K Smart LED TV,"₹41,499",4.35,Supported Apps:  NetflixPrime VideoDisney+HotstarYoutubeOperating System: Google TVResolution: Ultra HD (4K) 3840 x 2160 PixelsSound Output: 20 WRefresh Rate: 60 Hz,flipkart,
Blaupunkt 40Sigma703BL 40 inch Full HD Smart LED TV,"₹13,999",4.65,"39.37 in, LED TVFull HD, 1920 x 1080 pixelsWifiSmart TV2 Speakers, 40 W OutputAmlogic Processor, 512 MB RAM, 4 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,33
Samsung CU8000 43 inch Ultra HD 4K Smart LED TV (UA43CU8000KLXL),"₹40,352",4.7,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,43
XElectron 32STV 32 inch HD Ready LED TV,"₹6,999",4.45,"32 in, LED TV1366 x 768 pixels2 Speakers, 20 W Output1 HDMI Ports, 2 USB Ports178 ° Viewing Angle60 Hz, 16:9 Ratio",flipkart,21
Samsung Q60C 55 inch Ultra HD 4K Smart QLED TV (QA55Q60CAKLXL),"₹54,990",4.65,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB PortsUltra SlimSupports Apps & Games",flipkart,50
Haier LE32A9000 32 inch HD Ready Smart LED TV,"₹20,595",4.2,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 10 W Output3 HDMI Ports, 1 USB Ports50 Hz",flipkart,31
Samsung CU7700 75 inch Ultra HD 4K Smart LED TV (UA75CU7700KLXL),"₹94,990",4.2,"75 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 1 USB Ports3D TV: No",flipkart,65
BeethoSOL 43BZ37 43 inch Full HD Smart LED TV,"₹17,990",4.55,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifiSmart TV2 Speakers, 24 W Output1 GB RAM, 8 GB Storage2 HDMI Ports, 2 USB PortsSupports Apps & Games",amazon,35
Lloyd 43UX900D 43 inch Ultra HD 4K Smart QLED TV,"₹29,812",4.65,"43 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCortex-A55  Processor, 2 GB RAM, 16 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,46
Thomson Alpha 24 inch HD Ready Smart LED TV (24Alpha001),"₹6,999",4.1,"24 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 20 W OutputAmlogic A35 Processor, 512 MB RAM, 4 GB Storage2 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,31
Samsung UA32T4390AKXXL 32 Inch HD Ready Smart LED TV,"₹18,728",4.75,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 20 W Output2 HDMI Ports, 1 USB PortsSupports Apps & GamesScreen Mirroring",flipkart,31
Samsung T5450 43 inch Full HD Smart LED TV (UA43T5450AKXXL),"₹22,490",4.45,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 HDMI Ports, 1 USB Ports178 ° Viewing AngleScreen Mirroring",croma,35
HiSense U7H 65 inch Ultra HD 4K Smart QLED TV (65U7H),"₹76,999",4.15,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 GB RAM, 8 GB Storage2 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,52
Lloyd 32HS551D 32 inch HD Ready Smart LED TV,"₹17,590",4.55,"32 in, LED TV1366 x 768 pixelsWifiSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing AngleScreen Mirroring",flipkart,32
Samsung Crystal 4K Neo 55 inch Ultra HD 4K Smart LED TV (UA55AUE65AKXXL),"₹44,990",4.55,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCrystal Processor 4K Processor, 8 GB Storage3 HDMI Ports, 1 USB Ports178 ° Viewing Angle",flipkart,44
Infinix Zero 55 inch Ultra HD 4K Smart QLED TV,"₹32,999",4.15,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 36 W OutputMediaTek CA-55 Processor, 2 GB RAM, 16 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,47
LG Nano80 55 inch Ultra HD 4K Smart LED TV (55NANO80SQA),"₹54,990",4,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR4 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,52
Thomson Phoenix 65 inch Ultra HD 4K Smart QLED TV (Q65H1100),"₹51,999",4.25,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W OutputMediaTek MT9602 ARM Cortex A53 Processor, 2 GB RAM, 16 GB Storage3 HDMI Ports, 2 USB PortsDolby Atmos",flipkart,50
LG UQ80 65 inch Ultra HD 4K Smart LED TV (65UQ8040PSB),"₹66,990",4.75,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,54
Vu GloLED 55 inch Ultra HD 4K Smart LED TV (55GloLED),"₹39,490",4.45,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV4 Speakers, 104 W Output2 GB RAM, 16 GB StorageHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",amazon,64
LG UQ80 55 inch Ultra HD 4K Smart LED TV (55UQ8040PSB),"₹44,990",4,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing AngleScreen Mirroring",flipkart,45
LG UQ75 43 inch Ultra HD 4K Smart LED TV (43UQ7550PSF),"₹32,990",4.05,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing AngleScreen Mirroring",croma,42
LG UQ8020 43 inch Ultra HD 4K LED Smart TV (43UQ8020PSB),"₹33,999",4,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1.5 GB RAM, 8 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",croma,43
LG UQ75 55 inch Ultra HD 4K Smart LED TV (55UQ7550PSF),"₹43,990",4.65,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output1 HDMI Ports, 1 USB Ports178 ° Viewing AngleScreen Mirroring",croma,43
LG 32LQ635BPSA 32 inch Full HD Smart LED TV,"₹21,518",4.15,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output2 HDMI Ports, 1 USB Ports178 ° Viewing AngleScreen Mirroring",flipkart,35
Infinix 32Y1 32 inch HD Ready Smart LED TV,"₹7,999",4.4,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core Processor Processor, 4 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,31
LG 43UQ7500PSF 43-inch Ultra HD 4K Smart LED TV,"₹28,999",4.25,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 20 W OutputGen5 AI Processor 4K Processor, 1.5 GB RAM, 8 GB Storage3 HDMI Ports, 1 USB Ports178 ° Viewing Angle",flipkart,42
TCL 65P735 65 Inch Ultra HD 4K Smart LED TV,"₹49,990",4.05,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 30 W Output3 HDMI Ports, 1 USB Ports178 ° Viewing AngleScreen Mirroring",flipkart,46
Samsung Neo QA65QN700BKXXL 65-inch Ultra HD 8K Smart QLED TV,"₹1,79,980",4.2,"65 in, QLED TV8K Resolution, 7680 x 4320 pixelsWifi, EthernetSmart TV4 Speakers, 60 W OutputNeural Quantum Processor Lite 8K ProcessorHDR4 HDMI Ports, 3 USB Ports",flipkart,67
Sony Bravia X80K 43 inch Ultra HD 4K Smart LED TV (KD-43X80K),"₹59,990",4.7,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output4K HDR Processor X1 Processor, 16 GB Storage4 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,46
Samsung UA43AUE65AKXXL 2022 43 Inch Ultra HD 4K Smart LED TV,"₹31,999",4.35,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCrystal Processor 4K Processor, 1.5 GB RAM, 16 GB Storage3 HDMI Ports, 1 USB Ports178 ° Viewing Angle",flipkart,43
LG LQ63 32 inch Full HD Smart LED TV (32LQ6360PSA),"₹31,490",4.05,"32 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputQuad Core ProcessorHDR2 HDMI Ports, 1 USB Ports",flipkart,37
Sony Bravia KD-65X75K 65 Inch Ultra HD 4K Smart LED Google TV,"₹74,990",4.6,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output‎X1 4K Processor
 ProcessorHDR, Dolby Vision3 HDMI Ports, 2 USB Ports",flipkart,54
LG 32LQ573BPSA 32 Inch HD Ready Smart LED TV,"₹13,790",4.15,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR2 HDMI Ports, 1 USB Ports178 ° Viewing Angle",croma,37
Xiaomi Smart TV 5A 32 inch HD Ready Smart LED TV,"₹11,999",4.15,"32 in, LED TV1366 x 768 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputCortex A35 64-bit Quad Core Processor, 1 GB RAM, 8 GB Storage2 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,34
Samsung UA43BU8570ULXL 43 inch 4K Ultra HD Smart LED TV,"₹35,000",4.05,"43 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, Ethernet2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing AngleScreen Mirroring",amazon,42
Samsung QA65Q80BAKLXL 65 inch Ultra HD 4K Smart QLED TV,"₹1,14,990",4.3,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV60 W Output4 HDMI Ports, 2 USB Ports178 ° Viewing AngleScreen Mirroring",flipkart,62
Samsung QA55Q60BAKLXL 55 inch Ultra HD 4K Smart QLED TV,"₹54,990",4,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,55
Samsung QA65QN85BAKLXL 65 Inch Ultra HD 4K Smart QLED TV,"₹1,29,990",4.1,"65 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2.2.2CH Speakers, 60 W OutputHDR4 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,59
Samsung UA55BU8570ULXL 55 inch 4K Ultra HD Smart LED TV,"₹45,990",4.25,"55 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, Ethernet2 Speakers, 20 W OutputHDR3 HDMI Ports, 2 USB Ports178 ° Viewing AngleScreen Mirroring",amazon,44
Samsung Crystal 75AU7700 75-inch Ultra HD 4K Smart LED TV,"₹94,990",4.25,"75 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV2 Speakers, 20 W Output3 HDMI Ports, 1 USB Ports178 ° Viewing Angle3D TV: No",flipkart,57
Foxsky 50FS-VS 50-inch Ultra HD 4K Smart LED TV,"₹24,999",4.25,"50 in, LED TV4K Resolution, 3840 x 2160 pixelsWifiSmart TV30 W OutputQuad Core Processor, 1 GB RAM, 8 GB Storage2 HDMI Ports, 2 USB Ports178 ° Viewing Angle",amazon,39
Thomson 55OPMAX9055 55-inch Ultra HD 4K Smart LED TV,"₹30,999",4.25,"54.72 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W OutputA53 x 4-1.5 GHz Processor, 2 GB RAM, 8 GB Storage3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,43
T-Series TX24K 24 inch HD Ready LED TV,"₹7,389",4.75,"23.62 in, LED TV1366 x 768 pixelsSmart TV: No2 Speakers, 6 W Output1 HDMI Ports, 2 USB Ports178 ° Viewing Angle3D TV: No50 Hz, 4.3 Ratio",flipkart,20
LG NanoCell 65NANO75TPZ 65-inch Ultra HD 4K Smart LED TV,"₹69,990",4.65,"65 in, LED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W OutputIntelligent Quad Core Processor 4K Processor3 HDMI Ports, 2 USB Ports178 ° Viewing Angle",flipkart,53
LG B1 OLED55B1PTZ 55-inch Ultra HD 4K Smart OLED TV,"₹89,990",4.6,"55 in, OLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 40 W OutputQuad Core Processor, 2 GB RAM, 8 GB StorageHDR3 HDMI Ports, 2 USB Ports",flipkart,64
Foxsky 43FS-VS 43 inch Full HD Smart LED TV,"₹12,999",4.7,"43 in, LED TVFull HD, 1920 x 1080 pixelsWifi, EthernetSmart TV2 Speakers, 30 W OutputDual Core Processor, 1 GB RAM, 8 GB StorageHDR2 HDMI Ports, 2 USB Ports",flipkart,36
Samsung 55Q60AAK 55-inch Ultra HD 4K Smart QLED TV,"₹59,990",4.4,"55 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing Angle3D TV: No",flipkart,57
Samsung 50Q60AAK 50-inch Ultra HD 4K Smart QLED TV,"₹54,990",4,"50 in, QLED TV4K Resolution, 3840 x 2160 pixelsWifi, EthernetSmart TV2 Speakers, 20 W Output3 HDMI Ports, 2 USB Ports178 ° Viewing Angle3D TV: No",flipkart,53
